"ESTUDIO","CUES","CCAA","PROV","MUN","CAPITAL","TAMUNI","ENTREV","TIPO_TEL","SEXO","EDAD","P0","P1","P2","P3","P4","P4A_1","P4A_2","P4A_3","P4A_4","P4A_5","P4A_6","P4A_9","P4B","P4C","P4D","P4E","P4F","P4G_1","P4G_2","P4G_3","P4G_4","P4G_5","P4G_9","P4H_1","P4H_2","P4H_3","P4H_4","P4H_5","P4H_6","P4H_9","P4I","P5","P5A_1","P5A_2","P5A_3","P5A_4","P5B_1","P5B_2","P5B_3","P5B_4","P6","P6A","P7","P8","P9","P10","P11_1","P11_2","P12","P13_1","P13_2","P14_1","P14_2","P15","P16","P17_1","P17_2","P17_3","P18_1","P18_2","P18_3","P19_1","P19_2","P19_3","P19_4","P19_5","P20","P21","P22","INTENCIONG","ESCIDEOL","ESCIDEOLPOLI_1","ESCIDEOLPOLI_2","ESCIDEOLPOLI_3","ESCIDEOLPOLI_4","ESCIDEOLPOLI_5","P27_1","P27_2","P27_3","P27_4","P27_5","PARTICIPACIONG","FIDEVOTO","P31","ESCUELA","NIVELESTENTREV","RELIGION","ECIVIL","SITLAB","CNO11","CLASESOCIAL","IA_E1_DIA","IA_E1_MES","IA_E1_ANYO","IA_E2","IA_E3","IA_E4","P4A_7","P4A_8","P4A_10","P4A_11","VOTOSIMG","ESTUDIOS","CLASESUB"
3292,437,14,30,0,3,3,0,2,2,31,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,1,3,1,8,5,3,2,3,98,2,1,6,1,5,4,3,1,6,98,1,98,99,2,3,1,2,3,4,4,97,5,5,1,10,1,10,6,1,3,3,1,4,1,3,3,3,7,2,1,4,NA,98,2,9,20,3,19,1,NA,NA,NA,NA,4,5,8
3292,348,14,30,0,3,3,0,2,1,71,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,8,4,3,1,4,1,2,5,2,2,1,5,2,51,1,8,53,6,97,2,4,1,4,3,4,1,2,0,7,1,8,1,9,4,1,5,6,1,3,1,3,2,3,6,2,1,2,NA,3,2,9,20,3,18,1,NA,NA,NA,NA,1,4,2
3292,1787,14,30,0,3,3,0,2,2,47,1,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,5,4,2,8,9,2,4,2,5,53,23,13,53,8,6,10,1,3,1,5,1,4,1,1,5,98,98,98,98,98,10,1,1,1,5,1,1,1,3,2,1,5,8,NA,4,3,9,20,4,22,3,NA,NA,NA,NA,2,2,3
3292,2258,14,30,0,3,3,0,1,2,70,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,8,1,1,1,NA,2,1,2,2,9,3,9,98,99,2,3,6,98,99,5,2,18,8,94,8,96,1,1,1,1,1,1,4,4,98,5,98,99,99,99,99,99,6,5,99,2,99,1,3,3,3,2,1,1,2,NA,3,4,9,20,5,18,2,NA,NA,NA,NA,97,2,2
3292,624,14,30,0,3,4,0,2,2,23,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,2,3,3,2,3,7,2,4,6,3,5,5,2,13,11,8,97,99,99,5,4,4,2,3,2,3,1,1,3,98,98,98,98,98,6,5,5,5,5,1,3,3,3,4,2,2,1,5,3,2,9,20,3,14,2,NA,NA,NA,NA,2,3,2
3292,2637,14,30,0,3,4,0,1,1,70,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,4,3,2,1,2,1,1,5,2,2,3,1,1,4,5,3,53,8,13,93,12,22,10,1,5,1,1,1,4,1,1,5,5,10,1,10,8,10,1,1,8,5,1,3,1,3,4,2,1,2,NA,5,5,9,20,6,29,2,NA,NA,NA,NA,2,3,4
3292,2748,14,30,0,3,4,0,2,2,23,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,3,2,8,2,3,2,4,5,2,3,2,2,4,4,2,53,8,96,53,98,99,6,3,5,1,4,3,4,1,5,4,4,8,2,10,5,5,2,1,6,4,1,3,3,3,6,2,2,1,9,3,5,9,20,6,15,3,2,2,2,2,2,4,2
3292,178,14,30,0,3,3,0,2,2,62,1,2,3,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1,6,4,2,2,6,5,9,4,3,13,53,8,8,97,99,8,6,5,97,4,3,3,98,5,5,7,98,98,98,98,6,6,97,4,3,1,3,1,3,4,2,3,2,NA,3,1,9,20,2,23,3,NA,NA,NA,NA,98,3,2
3292,2124,14,30,0,3,3,0,2,2,66,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,1,4,3,2,5,6,2,1,6,7,1,4,4,8,11,53,53,97,99,5,4,1,1,4,3,3,97,5,98,5,5,1,10,5,4,4,1,1,7,1,3,4,3,4,2,5,2,NA,12,3,9,20,4,16,4,NA,NA,NA,NA,97,3,5
3292,1559,14,30,0,3,4,0,2,1,67,1,2,1,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,3,2,3,6,2,2,1,1,3,2,2,51,53,8,29,8,12,7,2,4,1,5,2,3,1,1,5,5,9,2,10,5,8,3,1,3,6,1,2,1,3,2,4,1,2,NA,4,3,9,20,4,18,2,NA,NA,NA,NA,2,2,3
3292,2060,14,30,0,3,4,0,2,1,55,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,2,3,6,1,10,1,3,4,4,2,51,96,94,97,99,99,7,1,5,1,5,8,4,6,5,5,3,10,2,10,6,7,1,1,5,6,5,3,1,3,5,4,5,4,NA,2,3,9,20,4,26,4,NA,NA,NA,NA,97,5,1
3292,2520,14,30,0,3,4,0,1,1,47,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,1,2,1,1,5,3,2,2,3,1,1,2,1,4,5,3,53,96,8,29,8,96,1,1,1,1,97,4,4,6,3,6,4,6,1,10,98,1,1,1,1,97,1,3,1,3,7,6,1,1,7,3,4,9,20,5,13,3,NA,NA,NA,NA,4,5,2
3292,2648,14,30,0,3,4,0,2,1,29,1,1,3,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,9,1,1,NA,NA,1,1,98,2,2,4,3,1,2,5,1,7,6,1,3,5,1,49,50,23,49,99,99,2,2,1,1,3,3,3,6,5,5,4,7,1,10,6,3,3,1,1,3,1,3,1,3,8,5,2,1,3,4,5,9,20,6,22,2,NA,NA,NA,NA,96,6,3
3292,2807,14,30,0,3,4,0,1,2,76,1,1,3,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,98,2,8,8,8,8,5,99,2,3,98,98,99,5,2,97,99,99,6,99,99,98,98,98,98,98,8,8,98,5,99,99,99,99,99,99,99,99,99,99,99,4,9,1,3,2,1,1,7,NA,3,6,9,20,7,13,1,NA,NA,NA,NA,97,2,2
3292,250,14,30,0,3,3,0,2,2,34,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,3,2,98,1,2,5,3,2,7,3,1,4,3,5,8,4,2,50,8,6,29,8,93,6,5,4,5,6,4,4,97,0,5,3,6,4,5,6,6,7,7,5,5,1,3,3,3,9,2,1,1,7,3,1,9,20,2,19,4,NA,NA,NA,NA,1,6,2
3292,2095,14,30,0,3,3,0,2,2,69,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,8,8,4,2,2,4,3,1,2,3,2,8,1,1,5,4,3,50,11,97,12,22,97,1,5,1,4,7,4,3,97,5,7,98,7,98,4,6,1,7,4,1,8,1,1,4,3,1,1,3,2,NA,12,3,9,20,4,18,4,NA,NA,NA,NA,96,1,5
3292,20,14,30,30,1,6,0,2,1,47,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,3,2,1,3,1,1,2,6,1,6,1,4,5,5,4,53,1,98,1,53,99,4,3,2,1,4,3,3,6,3,5,3,6,1,10,5,5,4,3,4,5,1,3,5,3,13,2,5,4,NA,3,1,9,20,2,19,3,NA,NA,NA,NA,4,6,2
3292,56,14,30,30,1,6,0,2,2,42,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,8,2,2,8,3,1,8,2,3,2,98,99,2,6,98,98,99,2,3,97,99,99,97,99,99,10,98,98,98,98,2,8,98,1,2,98,98,98,98,98,6,98,98,98,98,1,1,5,3,2,1,2,1,9,98,1,9,20,2,19,3,NA,NA,NA,NA,2,2,8
3292,1784,14,30,30,1,6,0,2,1,54,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,3,2,3,5,2,10,8,1,8,4,3,8,46,9,97,99,99,7,6,5,5,7,3,3,2,0,2,3,6,2,7,7,7,6,5,4,7,1,3,3,3,7,2,1,1,3,3,3,9,20,4,17,3,NA,NA,NA,NA,1,5,2
3292,1032,14,30,30,1,6,0,2,2,73,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,4,1,1,6,2,2,8,1,3,1,5,2,8,1,98,97,99,99,5,3,3,1,5,3,3,98,5,5,5,6,4,10,5,6,4,1,3,4,1,3,1,3,16,4,1,3,NA,3,2,9,20,3,21,3,NA,NA,NA,NA,98,7,2
3292,1182,14,30,30,1,6,0,2,2,32,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,NA,NA,1,2,3,2,2,5,3,1,5,4,2,9,1,4,5,5,2,96,94,99,7,1,98,1,3,1,3,2,4,3,2,0,5,1,5,1,6,4,1,4,4,1,2,1,3,1,3,13,1,2,1,3,4,2,9,20,3,25,4,NA,NA,NA,NA,1,6,3
3292,1210,14,30,30,1,6,0,2,1,34,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,NA,1,1,3,1,2,5,3,2,4,99,2,9,3,3,8,5,3,8,13,22,8,9,1,1,2,1,9,8,4,3,3,4,10,4,7,1,10,6,5,5,7,1,9,1,3,3,3,13,1,1,1,5,3,2,9,20,3,19,4,NA,NA,NA,NA,18,6,2
3292,1265,14,30,30,1,6,0,2,1,72,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,3,2,2,2,3,4,3,1,3,8,2,10,97,1,3,5,4,11,96,99,35,8,99,1,5,1,10,1,4,3,3,5,5,1,5,1,10,1,1,5,10,1,1,1,3,4,3,3,2,1,2,NA,4,2,9,20,3,32,4,NA,NA,NA,NA,99,5,3
3292,1467,14,30,30,1,6,0,2,1,35,1,5,2,96,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,NA,3,NA,NA,7,2,2,5,1,1,2,4,1,10,2,3,4,5,3,8,51,1,1,23,8,2,3,5,5,1,4,4,3,4,7,4,5,2,8,5,1,1,5,5,8,1,3,3,3,13,1,2,1,1,3,3,9,20,4,47,2,NA,NA,NA,NA,18,6,2
3292,1496,14,30,30,1,6,0,2,1,22,1,2,1,1,1,2,2,2,2,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,8,2,3,1,3,5,2,10,4,1,4,5,2,53,17,53,22,53,8,8,3,7,1,1,2,4,4,2,2,4,6,3,10,6,8,3,1,8,3,1,3,1,3,7,6,2,6,NA,3,3,9,20,4,22,2,2,2,2,2,21,5,2
3292,1500,14,30,30,1,6,0,2,2,44,1,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,5,8,9,1,7,2,3,7,3,9,5,1,24,53,99,9,53,96,1,1,1,1,1,4,4,97,4,5,5,5,5,5,5,1,1,1,1,1,1,3,2,3,11,2,1,1,3,5,3,9,20,4,20,2,NA,NA,NA,NA,18,6,4
3292,2571,14,30,30,1,6,0,2,1,21,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,2,1,1,NA,NA,3,4,3,2,8,8,1,1,98,99,2,7,6,1,3,4,2,46,13,96,9,35,96,99,99,99,99,99,9,8,99,5,99,99,99,99,99,99,99,99,99,99,99,7,9,1,3,10,9,2,6,NA,3,4,9,20,5,28,4,NA,NA,NA,NA,99,6,2
3292,2223,14,30,30,1,6,0,2,1,54,1,2,3,1,1,1,2,2,2,2,2,2,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,1,1,NA,3,2,1,1,3,2,4,2,1,8,9,3,4,2,2,53,13,6,6,1,13,8,2,6,1,5,3,4,4,2,3,5,8,3,10,6,7,1,1,6,5,1,3,3,3,6,4,1,1,3,4,4,9,20,5,15,2,2,2,2,2,21,4,3
3292,1991,14,30,30,1,6,0,2,2,36,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,8,2,1,1,NA,NA,1,9,8,5,3,9,99,99,1,6,97,99,99,4,9,96,97,99,99,99,99,99,99,99,99,99,9,9,99,5,99,99,99,99,99,99,99,99,99,99,99,1,9,9,3,11,9,9,9,NA,99,3,9,20,4,18,3,NA,NA,NA,NA,99,6,9
3292,2114,14,30,30,1,6,0,2,1,44,1,2,3,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,1,2,8,5,1,1,2,97,2,6,98,5,1,4,3,1,8,53,8,97,99,1,5,1,8,4,4,3,3,4,10,2,9,1,10,5,2,6,8,1,4,1,3,1,3,7,2,2,1,11,3,3,9,20,4,24,4,NA,NA,NA,NA,18,5,2
3292,2174,14,30,30,1,6,0,1,2,56,1,2,2,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,3,1,2,1,2,1,3,3,2,2,1,2,3,1,1,3,4,2,6,1,19,6,22,98,6,4,5,2,5,3,3,1,1,2,3,6,1,10,6,6,5,2,2,5,1,2,1,3,10,2,2,4,NA,3,4,9,20,5,16,1,NA,NA,NA,NA,2,6,2
3292,2278,14,30,30,1,6,0,2,1,27,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,4,3,2,2,5,3,2,5,2,2,9,10,3,1,5,2,53,50,8,29,6,22,4,6,1,1,5,4,1,2,0,8,4,7,1,10,6,2,6,1,1,6,1,3,2,3,7,1,1,1,5,3,4,9,20,5,17,2,NA,NA,NA,NA,1,5,2
3292,2301,14,30,30,1,6,0,1,2,92,1,1,1,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,98,2,8,2,3,8,6,97,2,98,99,98,99,3,3,97,99,99,97,99,99,99,99,99,99,99,8,8,98,5,98,98,98,98,98,98,98,98,98,98,98,9,3,3,3,98,1,3,3,NA,98,4,9,20,5,15,2,NA,NA,NA,NA,97,9,8
3292,2416,14,30,30,1,6,0,1,1,44,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,1,3,2,2,1,3,1,5,3,1,2,10,1,2,4,2,6,8,1,6,8,97,6,5,4,4,5,3,3,97,5,5,4,6,3,7,6,6,6,6,4,5,1,2,3,3,9,5,2,1,4,3,4,9,20,5,15,3,NA,NA,NA,NA,97,6,2
3292,2604,14,30,30,1,6,0,2,2,22,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,1,3,3,2,1,4,3,2,2,4,2,1,2,1,5,4,2,8,16,1,1,16,8,2,5,3,2,6,4,3,6,5,6,4,8,1,10,7,2,5,2,1,6,5,3,1,3,10,6,2,6,NA,2,5,9,20,6,19,1,NA,NA,NA,NA,4,6,1
3292,2647,14,30,30,1,6,0,2,1,67,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,3,2,1,2,3,8,3,4,1,8,1,3,7,5,3,13,53,6,53,6,12,7,4,6,1,5,3,3,7,2,5,5,10,4,10,8,7,4,1,6,5,1,3,4,3,4,3,2,2,NA,4,5,9,20,6,18,2,NA,NA,NA,NA,50,3,3
3292,2671,14,30,30,1,6,0,2,1,36,1,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,1,1,1,2,3,1,4,3,1,1,5,3,4,4,2,96,53,8,6,22,16,8,1,10,1,1,3,4,4,2,1,7,10,1,10,8,3,1,1,10,1,1,1,1,3,11,6,2,1,3,3,5,9,20,6,17,2,NA,NA,NA,NA,21,6,2
3292,2711,14,30,30,1,6,0,2,1,34,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,3,2,1,5,3,1,5,2,1,3,10,1,4,5,4,53,96,13,53,1,97,2,2,1,1,3,4,4,97,5,5,6,8,5,10,8,1,1,1,5,5,5,5,6,3,13,2,2,1,3,3,5,9,20,6,17,2,2,2,2,2,97,6,2
3292,2779,14,30,30,1,6,0,1,2,20,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,NA,2,3,2,2,4,3,2,1,4,2,5,4,1,5,4,2,53,8,19,8,1,53,7,7,1,1,1,2,2,2,0,7,4,7,1,10,5,7,7,1,1,3,1,3,3,3,6,1,2,5,NA,3,5,9,20,6,16,3,NA,NA,NA,NA,1,4,2
3292,2808,14,30,30,1,6,0,1,1,78,1,2,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,8,2,4,1,1,8,5,2,3,3,7,15,98,97,99,99,9,5,4,1,4,2,4,1,1,3,3,9,2,10,6,9,5,1,6,5,1,1,3,3,4,4,1,2,NA,4,6,9,20,7,17,1,NA,NA,NA,NA,2,3,3
3292,2851,14,30,30,1,6,0,1,1,82,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,1,5,1,2,3,98,1,8,1,1,3,5,2,13,20,1,53,98,99,1,4,1,6,4,4,3,3,4,6,1,5,1,6,4,1,5,7,1,4,1,3,4,3,1,1,1,2,NA,12,6,9,20,7,26,3,NA,NA,NA,NA,18,1,5
3292,2867,14,30,30,1,6,0,2,1,65,1,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,4,1,8,1,2,5,4,2,13,8,1,6,22,53,8,4,5,1,5,2,4,1,1,2,2,10,5,10,5,8,2,1,5,5,1,2,1,3,11,2,1,2,NA,2,7,9,20,1,15,1,NA,NA,NA,NA,2,6,1
3292,2891,14,30,30,1,6,0,2,2,75,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,1,2,2,1,5,3,2,3,5,2,10,3,8,9,4,3,13,24,97,93,53,99,2,8,1,9,98,4,2,3,4,7,1,6,1,7,98,1,6,7,1,98,4,1,2,3,4,1,3,3,NA,3,7,9,20,1,31,3,NA,NA,NA,NA,18,3,2
3292,532,14,30,0,3,3,0,2,1,40,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,2,NA,NA,2,4,1,2,5,1,2,7,2,2,2,6,1,97,5,4,53,8,96,8,30,48,4,6,2,5,3,4,3,97,5,6,2,4,1,10,5,4,5,5,1,3,1,1,3,3,6,2,1,1,1,3,2,9,20,3,17,2,NA,NA,NA,NA,21,4,2
3292,1760,14,30,0,3,3,0,2,1,25,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,1,2,1,2,2,4,3,1,7,97,2,4,97,1,3,4,2,13,46,97,97,99,99,2,2,2,2,2,3,3,97,5,5,1,8,1,10,4,1,1,1,1,1,1,3,5,3,7,2,1,1,2,4,3,9,20,4,17,3,NA,NA,NA,NA,97,5,3
3292,882,14,30,0,3,3,0,2,2,50,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,5,2,2,5,3,1,4,3,2,3,2,3,6,4,3,51,16,23,23,22,99,1,2,1,1,6,4,4,6,3,3,98,98,98,98,98,4,6,2,1,8,1,3,2,3,7,2,1,1,1,3,2,9,20,3,16,3,NA,NA,NA,NA,4,5,2
3292,69,14,30,0,3,3,0,1,2,20,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,5,3,2,4,6,2,1,7,1,3,5,2,11,8,1,53,6,8,3,3,2,3,5,4,3,2,5,5,3,8,1,10,5,3,4,1,1,4,1,3,4,3,6,4,2,6,NA,2,1,9,20,2,18,3,NA,NA,NA,NA,4,4,1
3292,1970,14,30,0,3,3,0,2,1,71,1,2,2,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,8,1,1,3,2,1,5,3,1,3,4,1,3,1,1,2,4,3,50,25,98,6,8,25,1,1,1,1,1,4,3,98,5,6,4,7,1,9,5,3,6,6,1,5,1,2,3,3,4,1,1,2,NA,4,3,9,20,4,18,3,NA,NA,NA,NA,95,3,3
3292,142,14,30,0,3,3,0,2,1,57,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,98,2,1,3,3,1,2,5,2,1,4,1,4,3,2,13,94,97,29,97,99,5,5,3,2,3,3,3,98,0,6,1,6,1,10,5,3,4,1,1,4,1,3,1,3,5,2,1,2,NA,3,1,9,20,2,22,3,NA,NA,NA,NA,1,5,2
3292,580,14,30,0,3,3,0,2,2,40,1,2,3,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,4,4,3,1,8,5,3,1,5,2,2,7,9,1,3,5,2,51,11,96,9,90,97,1,1,1,1,1,4,4,97,5,99,99,99,99,99,99,10,10,10,10,10,3,3,5,3,4,2,1,1,9,4,2,9,20,3,20,2,NA,NA,NA,NA,97,3,3
